case,prediction
28112,2.15E-02
28113,5.28E-02
28114,9.94E-01
28115,3.74E-01
28116,8.09E-01
28117,6.41E-03
28118,8.79E-01
28119,9.91E-01
28120,9.73E-01
28121,9.99E-01
28122,9.77E-01
28123,9.98E-01
28124,9.88E-01
28125,2.52E-01
28126,9.99E-01
28127,9.77E-01
28128,5.90E-02
28129,9.90E-01
28130,9.68E-01
28131,4.27E-02
28132,5.24E-03
28133,9.99E-01
28134,9.98E-01
28135,7.72E-01
28136,9.67E-01
28137,9.62E-01
28138,1.53E-01
28139,4.30E-02
28140,8.64E-01
28141,8.35E-01
28142,1.29E-01
28143,9.88E-01
28144,9.91E-01
28145,1.97E-01
28146,9.74E-01
28147,9.98E-01
28148,9.99E-01
28149,9.98E-01
28150,9.85E-01
28151,5.43E-01
28152,9.84E-01
28153,9.99E-01
28154,9.62E-01
28155,7.32E-02
28156,9.98E-01
28157,6.42E-04
28158,9.99E-01
28159,1.24E-01
28160,1.86E-03
28161,9.99E-01
28162,1.38E-02
28163,9.87E-01
28164,9.97E-01
28165,6.56E-01
28166,3.42E-04
28167,2.64E-01
28168,9.99E-01
28169,9.99E-01
28170,3.95E-01
28171,6.16E-01
28172,9.57E-01
28173,9.43E-01
28174,8.46E-01
28175,1.77E-03
28176,9.99E-01
28177,9.81E-01
28178,5.26E-02
28179,4.80E-01
28180,5.38E-02
28181,9.60E-01
28182,9.95E-01
28183,9.94E-01
28184,9.97E-01
28185,9.95E-01
28186,1.18E-02
28187,2.67E-02
28188,6.57E-01
28189,8.65E-01
28190,1.61E-02
28191,9.69E-01
28192,6.55E-02
28193,8.74E-04
28194,2.30E-02
28195,6.27E-03
28196,3.65E-01
28197,6.23E-02
28198,1.00E+00
28199,9.94E-01
28200,7.70E-04
28201,3.58E-01
28202,9.98E-01
28203,3.67E-01
28204,3.92E-02
28205,8.88E-01
28206,9.99E-01
28207,2.84E-03
28208,2.89E-03
28209,1.52E-04
28210,9.99E-01
28211,1.71E-02
28212,3.76E-03
28213,4.05E-03
28214,1.69E-02
28215,2.30E-03
28216,2.17E-03
28217,2.92E-03
28218,9.33E-03
28219,9.81E-01
28220,2.89E-03
28221,9.88E-01
28222,1.13E-02
28223,3.51E-02
28224,1.48E-02
28225,4.68E-01
28226,9.02E-02
28227,9.87E-03
28228,8.15E-01
28229,1.30E-02
28230,3.03E-03
28231,7.54E-04
28232,4.04E-01
28233,1.68E-03
28234,1.53E-02
28235,6.50E-03
28236,9.70E-02
28237,8.51E-03
28238,3.79E-03
28239,1.07E-01
28240,3.39E-03
28241,7.75E-03
28242,3.04E-03
28243,1.95E-03
28244,1.25E-03
28245,2.32E-03
28246,5.77E-02
28247,2.69E-02
28248,4.17E-03
28249,4.31E-03
28250,4.62E-03
28251,2.51E-02
28252,1.02E-01
28253,5.48E-02
28254,9.88E-01
28255,1.82E-01
28256,7.60E-03
28257,4.40E-04
28258,1.28E-03
28259,6.17E-03
28260,1.18E-02
28261,1.95E-02
28262,3.23E-02
28263,4.55E-02
28264,8.80E-03
28265,1.21E-01
28266,1.76E-01
28267,1.21E-02
28268,5.20E-03
28269,6.33E-03
28270,1.66E-04
28271,3.38E-02
28272,6.04E-02
28273,8.59E-03
28274,6.44E-03
28275,5.14E-03
28276,2.44E-01
28277,3.24E-03
28278,1.31E-02
28279,1.47E-02
28280,1.75E-02
28281,5.37E-03
28282,3.40E-03
28283,7.84E-03
28284,3.41E-03
28285,1.49E-03
28286,1.45E-02
28287,1.14E-02
28288,8.24E-02
28289,3.58E-02
28290,2.43E-03
28291,2.20E-02
28292,1.18E-02
28293,8.96E-01
28294,1.07E-03
28295,3.23E-03
28296,2.10E-03
28297,3.11E-01
28298,7.60E-03
28299,5.12E-03
28300,2.05E-01
28301,9.60E-03
28302,5.35E-03
28303,1.91E-03
28304,8.32E-01
28305,6.87E-02
28306,1.43E-03
28307,1.78E-01
28308,2.65E-01
28309,3.37E-03
28310,2.54E-01
28311,1.31E-03
28312,6.10E-03
28313,1.23E-02
28314,9.74E-04
28315,4.60E-02
28316,3.66E-03
28317,3.34E-03
28318,1.96E-03
28319,5.74E-02
28320,3.50E-03
28321,7.18E-04
28322,9.61E-03
28323,3.55E-02
28324,2.12E-03
28325,4.38E-03
28326,2.51E-03
28327,1.22E-03
28328,8.70E-03
28329,8.74E-01
28330,2.54E-03
28331,1.99E-03
28332,4.13E-03
28333,1.56E-03
28334,9.03E-03
28335,4.17E-02
28336,1.86E-01
28337,2.69E-03
28338,1.71E-03
28339,9.69E-04
28340,2.21E-02
28341,3.80E-03
28342,1.62E-03
28343,2.10E-03
28344,5.16E-03
28345,5.07E-02
28346,4.37E-03
28347,1.79E-03
28348,9.98E-02
28349,8.92E-03
28350,5.52E-01
28351,1.22E-02
28352,1.61E-02
28353,3.32E-03
28354,8.81E-03
28355,1.20E-03
28356,5.82E-02
28357,1.64E-03
28358,5.39E-03
28359,2.31E-03
28360,3.36E-02
28361,2.02E-03
28362,2.69E-03
28363,1.36E-02
28364,2.91E-03
28365,1.72E-03
28366,2.30E-02
28367,6.86E-02
28368,4.23E-03
28369,3.60E-03
28370,4.90E-03
28371,1.37E-03
28372,2.30E-03
28373,2.34E-02
28374,9.23E-01
28375,1.01E-01
28376,1.73E-01
28377,1.23E-02
28378,8.99E-03
28379,9.53E-04
28380,1.28E-01
28381,2.17E-03
28382,2.50E-03
28383,4.08E-02
28384,5.68E-04
28385,3.19E-01
28386,1.14E-01
28387,1.53E-03
28388,2.48E-03
28389,8.47E-01
28390,3.38E-04
28391,7.70E-03
28392,3.14E-04
28393,1.36E-03
28394,1.03E-03
28395,1.61E-01
28396,8.36E-04
28397,8.30E-03
28398,4.51E-02
28399,3.38E-03
28400,6.02E-02
28401,2.11E-02
28402,1.21E-03
28403,1.42E-02
28404,1.83E-03
28405,1.35E-03
28406,4.74E-03
28407,2.61E-03
28408,5.03E-03
28409,7.58E-03
28410,2.03E-02
28411,2.37E-02
28412,6.33E-03
28413,1.04E-02
28414,9.92E-01
28415,1.43E-03
28416,7.76E-03
28417,5.76E-02
28418,2.18E-01
28419,1.35E-03
28420,3.67E-03
28421,4.50E-02
28422,4.89E-02
28423,1.24E-03
28424,1.25E-03
28425,1.71E-03
28426,1.62E-02
28427,4.87E-03
28428,2.74E-02
28429,2.36E-02
28430,1.99E-02
28431,8.27E-03
28432,3.20E-03
28433,6.64E-03
28434,1.20E-02
28435,4.15E-03
28436,4.08E-02
28437,1.97E-02
28438,4.29E-02
28439,2.24E-03
28440,3.28E-02
28441,1.14E-01
28442,2.63E-03
28443,2.85E-02
28444,4.57E-03
28445,9.80E-03
28446,7.43E-02
28447,9.00E-03
28448,3.25E-02
28449,6.03E-03
28450,5.76E-04
28451,1.41E-02
28452,5.03E-01
28453,8.60E-01
28454,2.46E-02
28455,8.85E-03
28456,6.83E-03
28457,2.27E-03
28458,2.29E-02
28459,2.12E-02
28460,9.73E-01
28461,6.14E-04
28462,2.43E-03
28463,9.98E-01
28464,7.00E-03
28465,2.74E-03
28466,8.05E-04
28467,3.94E-02
28468,4.28E-03
28469,6.46E-03
28470,1.16E-01
28471,2.06E-03
28472,3.40E-02
28473,9.83E-01
28474,1.13E-01
28475,9.95E-01
28476,6.81E-02
28477,5.45E-03
28478,6.53E-03
28479,9.98E-01
28480,2.84E-03
28481,9.00E-04
28482,4.97E-02
28483,1.05E-03
28484,2.93E-02
28485,9.36E-01
28486,8.30E-03
28487,9.92E-01
28488,1.62E-03
28489,4.49E-04
28490,6.06E-01
28491,5.53E-03
28492,6.97E-03
28493,9.98E-01
28494,3.14E-03
28495,1.04E-02
28496,7.27E-01
28497,1.72E-02
28498,9.96E-01
28499,9.97E-01
28500,1.49E-03
28501,8.45E-03
28502,1.27E-02
28503,7.88E-01
28504,8.93E-01
28505,8.70E-01
28506,4.97E-02
28507,7.30E-03
28508,7.91E-03
28509,9.98E-01
28510,4.60E-03
28511,9.96E-01
28512,2.18E-02
28513,3.28E-02
28514,9.97E-01
28515,9.68E-01
28516,9.55E-01
28517,9.96E-01
28518,2.36E-03
28519,9.87E-01
28520,9.95E-01
28521,9.71E-01
28522,1.99E-01
28523,6.21E-01
28524,9.64E-01
28525,2.90E-02
28526,8.43E-01
28527,9.91E-01
28528,3.25E-02
28529,9.98E-01
28530,9.86E-01
28531,9.75E-01
28532,9.94E-01
28533,3.49E-03
28534,9.77E-01
28535,3.76E-01
28536,9.92E-01
28537,7.06E-02
28538,9.89E-01
28539,6.41E-02
28540,9.94E-01
28541,9.94E-01
28542,8.25E-01
28543,4.72E-03
28544,2.39E-01
28545,9.49E-01
28546,4.36E-01
28547,9.99E-01
28548,8.18E-01
28549,9.99E-01
28550,9.98E-01
28551,6.56E-01
28552,6.95E-01
28553,5.59E-04
28554,2.19E-02
28555,9.93E-01
28556,2.00E-01
28557,9.99E-01
28558,1.26E-01
28559,1.92E-02
28560,2.45E-03
28561,9.94E-01
28562,6.67E-02
28563,9.63E-01
28564,6.46E-02
28565,3.16E-01
28566,9.91E-01
28567,9.82E-01
28568,9.97E-01
28569,1.96E-01
28570,5.62E-03
28571,9.82E-01
28572,9.61E-01
28573,3.27E-03
28574,9.83E-01
28575,9.98E-01
28576,3.82E-02
28577,1.61E-03
28578,3.09E-02
28579,9.96E-01
28580,9.86E-01
28581,5.37E-03
28582,1.25E-01
28583,1.83E-01
28584,9.92E-01
28585,2.59E-02
28586,9.99E-01
28587,1.46E-01
28588,2.22E-01
28589,1.49E-01
28590,9.80E-01
28591,4.81E-01
28592,2.49E-03
28593,7.28E-01
28594,9.98E-01
28595,9.95E-01
28596,9.88E-01
28597,9.96E-01
28598,2.75E-01
28599,9.74E-01
28600,3.20E-01
28601,9.12E-01
28602,2.56E-01
28603,6.00E-03
28604,7.80E-01
28605,8.74E-01
28606,9.95E-01
28607,9.99E-01
28608,9.99E-01
28609,9.97E-01
28610,7.62E-01
28611,8.84E-01
28612,9.56E-01
28613,4.08E-02
28614,9.94E-01
28615,9.99E-01
28616,1.34E-01
28617,8.90E-01
28618,1.16E-02
28619,9.94E-01
28620,9.98E-01
28621,4.95E-02
28622,9.96E-01
28623,9.95E-01
28624,9.56E-01
28625,6.63E-01
28626,9.94E-01
28627,9.82E-01
28628,9.92E-01
28629,9.88E-01
28630,2.07E-02
28631,1.58E-01
28632,9.35E-01
28633,9.53E-01
28634,2.21E-03
28635,9.82E-01
28636,9.98E-01
28637,2.21E-01
28638,7.43E-01
28639,8.83E-01
28640,8.26E-01
28641,9.45E-01
28642,8.78E-01
28643,8.64E-01
28644,5.46E-01
28645,9.96E-01
28646,9.99E-01
28647,6.07E-02
28648,9.96E-01
28649,9.99E-01
28650,8.12E-01
28651,9.55E-01
28652,6.43E-01
28653,7.15E-01
28654,9.44E-01
28655,9.64E-01
28656,8.81E-01
28657,9.97E-01
28658,1.29E-02
28659,9.23E-01
28660,9.87E-01
28661,9.60E-01
28662,9.99E-01
28663,9.94E-01
28664,9.71E-01
28665,1.37E-01
28666,2.63E-01
28667,9.98E-01
28668,5.92E-02
28669,2.51E-01
28670,8.08E-02
28671,8.43E-01
28672,7.84E-01
28673,9.38E-01
28674,9.98E-01
28675,9.99E-01
28676,6.83E-01
28677,9.58E-01
28678,9.98E-01
28679,3.67E-01
28680,1.58E-02
28681,9.93E-01
28682,8.92E-01
28683,9.98E-01
28684,2.37E-01
28685,5.92E-01
28686,8.77E-01
28687,8.68E-01
28688,4.59E-01
28689,2.43E-02
28690,8.70E-01
28691,9.95E-01
28692,9.81E-01
28693,9.99E-01
28694,3.99E-01
28695,7.39E-01
28696,8.44E-01
28697,1.13E-02
28698,8.63E-01
28699,1.00E-01
28700,3.27E-01
28701,5.32E-01
28702,1.01E-01
28703,9.95E-01
28704,1.46E-02
28705,4.03E-01
28706,9.96E-01
28707,9.99E-01
28708,9.90E-01
28709,8.00E-01
28710,9.91E-01
28711,9.91E-01
28712,9.99E-01
28713,9.98E-01
28714,9.44E-01
28715,9.99E-01
28716,1.00E+00
28717,9.85E-01
28718,9.12E-01
28719,5.78E-02
28720,9.91E-01
28721,9.94E-01
28722,9.67E-01
28723,8.65E-01
28724,6.08E-01
28725,9.97E-01
28726,9.97E-01
28727,9.89E-01
28728,9.91E-01
28729,6.48E-01
28730,9.99E-01
28731,8.42E-01
28732,9.92E-01
28733,8.72E-03
28734,9.98E-01
28735,9.55E-01
28736,2.00E-02
28737,4.68E-01
28738,9.86E-01
28739,5.61E-01
28740,9.95E-01
28741,1.59E-02
28742,9.96E-01
28743,8.91E-01
28744,1.48E-01
28745,9.39E-01
28746,9.84E-01
28747,9.99E-01
28748,9.59E-01
28749,9.91E-01
28750,9.99E-01
28751,9.90E-01
28752,1.83E-01
28753,9.97E-01
28754,9.99E-01
28755,2.78E-01
28756,9.98E-01
28757,9.94E-01
28758,9.98E-01
28759,9.92E-01
28760,9.92E-01
28761,1.02E-02
28762,8.16E-01
28763,9.95E-01
28764,9.92E-01
28765,9.98E-01
28766,2.40E-01
28767,9.94E-01
28768,9.87E-01
28769,7.43E-01
28770,3.04E-01
28771,5.55E-01
28772,2.21E-01
28773,9.95E-01
28774,2.29E-01
28775,9.64E-01
28776,8.27E-01
28777,6.58E-01
28778,8.10E-02
28779,9.30E-01
28780,9.87E-01
28781,9.27E-01
28782,9.95E-01
28783,8.93E-01
28784,9.92E-01
28785,9.98E-01
28786,8.56E-01
28787,7.83E-01
28788,5.27E-01
28789,1.77E-02
28790,3.95E-01
28791,3.93E-01
28792,9.32E-01
28793,9.53E-01
28794,6.90E-03
28795,4.84E-02
28796,9.66E-01
28797,8.05E-02
28798,9.94E-01
28799,9.98E-01
28800,5.35E-02
28801,9.97E-01
28802,9.63E-01
28803,9.37E-01
28804,9.99E-01
28805,6.13E-03
28806,9.94E-01
28807,4.16E-03
28808,9.66E-02
28809,9.93E-01
28810,3.97E-01
28811,9.96E-01
28812,7.45E-01
28813,1.01E-01
28814,9.87E-01
28815,2.03E-02
28816,9.74E-01
28817,1.96E-02
28818,9.98E-01
28819,5.94E-01
28820,9.42E-01
28821,9.93E-01
28822,1.41E-01
28823,8.72E-02
28824,4.65E-01
28825,2.22E-03
28826,3.22E-03
28827,4.88E-01
28828,9.93E-01
28829,9.91E-01
28830,3.98E-02
28831,9.99E-01
28832,9.60E-01
28833,8.93E-01
28834,8.63E-01
28835,9.96E-01
28836,8.54E-02
28837,1.48E-02
28838,9.57E-01
28839,1.20E-01
28840,1.79E-03
28841,1.05E-03
28842,9.24E-01
28843,6.45E-01
28844,9.65E-01
28845,9.72E-01
28846,9.99E-01
28847,9.99E-01
28848,8.87E-01
28849,9.88E-01
28850,4.54E-02
28851,9.15E-01
28852,4.31E-01
28853,8.96E-01
28854,3.86E-01
28855,9.60E-01
28856,9.83E-01
28857,9.90E-01
28858,9.63E-01
28859,1.00E-03
28860,9.80E-01
28861,9.99E-01
28862,6.57E-01
28863,1.01E-01
28864,3.99E-03
28865,8.02E-01
28866,9.96E-01
28867,9.41E-01
28868,3.41E-02
28869,3.09E-01
28870,8.16E-03
28871,6.21E-01
28872,1.05E-03
28873,9.99E-01
28874,5.18E-02
28875,2.59E-03
28876,9.84E-03
28877,7.14E-03
28878,1.30E-03
28879,1.15E-02
28880,6.39E-03
28881,1.88E-02
28882,2.80E-03
28883,1.41E-02
28884,9.42E-03
28885,2.67E-03
28886,8.16E-02
28887,3.05E-03
28888,2.85E-02
28889,3.08E-03
28890,1.11E-03
28891,2.96E-01
28892,3.40E-03
28893,7.84E-03
28894,7.71E-03
28895,1.49E-03
28896,1.89E-03
28897,8.58E-01
28898,6.22E-02
28899,1.00E-02
28900,2.97E-04
28901,3.95E-03
28902,1.87E-01
28903,7.48E-04
28904,2.63E-01
28905,8.82E-04
28906,4.03E-03
28907,1.44E-02
28908,3.04E-03
28909,3.02E-03
28910,6.34E-01
28911,3.77E-02
28912,3.52E-02
28913,1.24E-02
28914,6.73E-03
28915,1.30E-02
28916,6.92E-01
28917,7.47E-03
28918,7.04E-04
28919,1.02E-02
28920,2.41E-02
28921,1.78E-03
28922,2.12E-03
28923,8.36E-03
28924,1.19E-02
28925,2.62E-04
28926,4.77E-03
28927,2.38E-03
28928,1.66E-02
28929,8.37E-02
28930,1.55E-02
28931,7.80E-04
28932,7.08E-03
28933,9.90E-02
28934,3.63E-03
28935,8.98E-03
28936,4.69E-03
28937,3.16E-03
28938,3.88E-02
28939,2.14E-03
28940,6.89E-03
28941,4.35E-03
28942,4.00E-03
28943,2.41E-03
28944,2.99E-03
28945,5.84E-03
28946,6.87E-03
28947,7.51E-01
28948,1.75E-02
28949,6.56E-04
28950,7.26E-02
28951,1.59E-03
28952,1.01E-03
28953,1.93E-03
28954,1.87E-02
28955,6.44E-03
28956,2.03E-01
28957,2.20E-02
28958,1.90E-03
28959,1.41E-01
28960,3.09E-03
28961,3.73E-03
28962,9.82E-03
28963,2.91E-03
28964,9.50E-02
28965,1.97E-01
28966,4.15E-02
28967,6.36E-02
28968,2.45E-03
28969,1.03E-03
28970,2.85E-02
28971,1.40E-02
28972,5.64E-02
28973,4.38E-03
28974,1.58E-02
28975,9.03E-03
28976,3.62E-03
28977,1.19E-03
28978,1.71E-01
28979,2.69E-03
28980,7.84E-03
28981,1.96E-03
28982,4.58E-02
28983,4.20E-02
28984,5.96E-03
28985,2.25E-03
28986,6.75E-02
28987,2.21E-02
28988,1.91E-02
28989,5.32E-02
28990,2.62E-04
28991,2.67E-02
28992,2.87E-02
28993,8.34E-02
28994,1.21E-03
28995,2.86E-02
28996,2.76E-03
28997,8.64E-03
28998,7.25E-01
28999,1.59E-03
29000,8.26E-01
29001,4.67E-02
29002,2.96E-03
29003,1.01E-02
29004,9.93E-04
29005,1.27E-03
29006,1.08E-02
29007,1.72E-03
29008,5.73E-03
29009,6.45E-03
29010,6.72E-02
29011,3.12E-03
29012,4.16E-02
29013,9.23E-03
29014,3.98E-01
29015,1.57E-02
29016,1.22E-03
29017,7.75E-01
29018,5.65E-03
29019,1.17E-02
29020,4.83E-03
29021,3.37E-03
29022,1.09E-01
29023,4.21E-02
29024,9.12E-03
29025,4.56E-03
29026,3.71E-02
29027,5.36E-02
29028,6.56E-03
29029,6.38E-03
29030,2.14E-03
29031,3.20E-01
29032,1.93E-03
29033,7.44E-02
29034,3.27E-02
29035,9.60E-03
29036,4.00E-04
29037,1.30E-01
29038,3.13E-03
29039,6.27E-03
29040,1.87E-02
29041,3.36E-02
29042,8.58E-02
29043,2.85E-03
29044,8.80E-03
29045,1.77E-02
29046,3.90E-03
29047,5.46E-03
29048,8.23E-03
29049,2.63E-01
29050,7.28E-04
29051,1.31E-02
29052,2.33E-03
29053,1.59E-02
29054,1.48E-02
29055,1.32E-02
29056,3.73E-03
29057,5.82E-03
29058,2.06E-03
29059,6.91E-03
29060,3.15E-01
29061,1.81E-01
29062,1.42E-02
29063,1.11E-01
29064,4.34E-03
29065,1.22E-01
29066,4.39E-03
29067,7.76E-03
29068,2.40E-01
29069,1.10E-02
29070,2.44E-02
29071,3.79E-03
29072,4.05E-02
29073,5.29E-01
29074,1.51E-02
29075,2.91E-03
29076,1.53E-03
29077,1.73E-02
29078,3.60E-03
29079,3.73E-02
29080,7.41E-02
29081,8.30E-03
29082,2.24E-02
29083,1.28E-02
29084,2.63E-03
29085,5.91E-03
29086,2.62E-02
29087,1.80E-03
29088,1.13E-02
29089,3.68E-03
29090,3.35E-03
29091,5.78E-03
29092,7.74E-04
29093,6.20E-02
29094,5.87E-02
29095,1.39E-02
29096,1.96E-02
29097,1.63E-02
29098,1.33E-02
29099,1.41E-02
29100,1.53E-02
29101,1.61E-03
29102,3.97E-03
29103,3.49E-01
29104,8.32E-03
29105,9.10E-04
29106,1.54E-02
29107,1.65E-03
29108,2.67E-03
29109,6.29E-03
29110,1.14E-03
29111,2.35E-02
29112,8.68E-01
29113,1.34E-02
29114,3.83E-02
29115,3.40E-03
29116,3.59E-03
29117,7.32E-03
29118,1.28E-02
29119,1.63E-03
29120,2.44E-02
29121,7.82E-02
29122,5.90E-04
29123,9.41E-04
29124,1.50E-03
29125,4.77E-03
29126,4.24E-03
29127,1.94E-03
29128,1.10E-03
29129,2.24E-03
29130,6.90E-03
29131,9.88E-03
29132,9.29E-02
29133,2.46E-02
29134,9.99E-01
29135,3.00E-01
29136,1.08E-03
29137,4.55E-03
29138,8.81E-01
29139,7.05E-02
29140,2.05E-03
29141,1.27E-03
29142,2.27E-03
29143,9.66E-01
29144,7.95E-01
29145,9.89E-01
29146,8.28E-04
29147,1.89E-02
29148,9.97E-01
29149,3.23E-02
29150,2.98E-01
29151,1.84E-03
29152,2.46E-04
29153,3.10E-01
29154,7.51E-03
29155,7.76E-01
29156,3.96E-02
29157,3.82E-03
29158,2.54E-03
29159,4.30E-03
29160,6.70E-01
29161,7.05E-01
29162,9.90E-01
29163,4.81E-03
29164,9.95E-01
29165,9.84E-01
29166,8.98E-01
29167,1.35E-01
29168,4.89E-03
29169,9.82E-01
29170,5.98E-02
29171,6.55E-03
29172,3.42E-03
29173,1.23E-02
29174,9.20E-04
29175,2.10E-01
29176,3.63E-03
29177,1.05E-01
29178,6.41E-01
29179,1.25E-01
29180,1.42E-03
29181,9.98E-01
29182,9.98E-01
29183,5.40E-02
29184,7.01E-03
29185,9.80E-01
29186,9.94E-01
29187,6.06E-03
29188,6.46E-03
29189,9.89E-01
29190,9.74E-01
29191,5.18E-03
29192,9.59E-01
29193,9.97E-01
29194,7.98E-01
29195,7.71E-02
29196,4.09E-03
29197,5.28E-02
29198,8.44E-01
29199,9.68E-01
29200,2.08E-03
29201,9.99E-01
29202,1.66E-01
29203,3.50E-01
29204,5.14E-01
29205,8.26E-01
29206,1.60E-03
29207,8.79E-04
29208,8.09E-01
29209,4.75E-01
29210,5.42E-02
29211,2.58E-02
29212,7.12E-01
29213,9.98E-01
29214,6.47E-02
29215,9.71E-01
29216,9.92E-01
29217,9.99E-01
29218,5.28E-02
29219,9.89E-01
29220,9.94E-01
29221,4.27E-02
29222,8.18E-01
29223,9.95E-01
29224,1.05E-01
29225,2.28E-02
29226,9.94E-01
29227,3.99E-02
29228,1.87E-02
29229,9.06E-01
29230,9.88E-02
29231,5.08E-04
29232,1.38E-01
29233,7.47E-01
29234,5.50E-01
29235,9.93E-01
29236,1.08E-01
29237,9.89E-01
29238,4.21E-01
29239,9.97E-01
29240,9.99E-01
29241,9.98E-01
29242,9.92E-01
29243,3.52E-03
29244,1.70E-02
29245,9.98E-01
29246,3.90E-03
29247,2.13E-01
29248,4.25E-03
29249,6.68E-01
29250,9.84E-01
29251,9.53E-01
29252,9.44E-01
29253,9.85E-01
29254,5.20E-03
29255,1.06E-01
29256,9.91E-01
29257,8.54E-03
29258,9.75E-01
29259,6.68E-01
29260,1.66E-01
29261,1.46E-02
29262,9.72E-01
29263,1.61E-01
29264,9.99E-01
29265,9.98E-01
29266,9.97E-01
29267,8.87E-01
29268,9.99E-01
29269,9.79E-01
29270,9.93E-01
29271,9.99E-01
29272,1.24E-03
29273,8.75E-03
29274,9.95E-01
29275,9.99E-01
29276,6.94E-01
29277,5.19E-01
29278,3.37E-02
29279,3.73E-01
29280,2.41E-02
29281,9.90E-01
29282,9.37E-01
29283,9.84E-01
29284,6.64E-01
29285,8.81E-01
29286,1.73E-02
29287,9.58E-01
29288,1.21E-02
29289,9.91E-01
29290,9.96E-01
29291,9.96E-01
29292,5.06E-01
29293,2.62E-01
29294,9.98E-01
29295,9.99E-01
29296,9.09E-01
29297,9.83E-01
29298,9.94E-01
29299,9.97E-01
29300,2.12E-01
29301,3.68E-01
29302,5.95E-02
29303,5.03E-01
29304,9.99E-01
29305,4.28E-01
29306,9.98E-01
29307,8.59E-01
29308,9.98E-01
29309,8.17E-01
29310,1.78E-02
29311,9.98E-01
29312,3.92E-01
29313,9.76E-01
29314,9.95E-01
29315,5.02E-01
29316,8.10E-01
29317,9.64E-03
29318,9.97E-01
29319,3.33E-01
29320,9.90E-01
29321,1.90E-01
29322,9.95E-01
29323,5.31E-03
29324,9.91E-01
29325,9.96E-01
29326,9.98E-01
29327,3.69E-01
29328,9.99E-01
29329,5.54E-02
29330,8.08E-01
29331,3.54E-03
29332,9.91E-01
29333,9.81E-01
29334,4.06E-01
29335,9.96E-01
29336,1.03E-02
29337,4.49E-01
29338,4.88E-01
29339,1.04E-02
29340,1.96E-01
29341,9.97E-01
29342,9.96E-01
29343,7.99E-02
29344,9.98E-01
29345,7.85E-01
29346,9.88E-01
29347,9.98E-01
29348,8.99E-01
29349,7.71E-02
29350,9.97E-01
29351,9.89E-01
29352,9.99E-01
29353,5.82E-01
29354,9.79E-01
29355,9.86E-01
29356,9.62E-01
29357,9.77E-01
29358,9.97E-01
29359,9.10E-01
29360,9.97E-01
29361,9.31E-01
29362,9.89E-01
29363,8.52E-01
29364,9.98E-01
29365,1.18E-02
29366,9.21E-01
29367,4.86E-01
29368,1.48E-01
29369,9.97E-01
29370,5.95E-04
29371,7.66E-01
29372,9.99E-01
29373,9.96E-01
29374,6.50E-02
29375,6.05E-01
29376,3.13E-01
29377,9.78E-01
29378,8.60E-01
29379,9.98E-01
29380,9.98E-01
29381,9.97E-01
29382,9.96E-01
29383,1.85E-01
29384,9.99E-01
29385,9.66E-01
29386,9.87E-01
29387,3.00E-01
29388,9.69E-01
29389,9.88E-01
29390,2.91E-02
29391,1.05E-03
29392,9.86E-01
29393,9.55E-01
29394,9.99E-01
29395,9.98E-01
29396,7.95E-01
29397,9.89E-01
29398,9.94E-01
29399,8.95E-01
29400,9.02E-01
29401,9.98E-01
29402,9.97E-01
29403,5.70E-01
29404,9.98E-01
29405,5.26E-01
29406,9.86E-01
29407,9.98E-01
29408,9.69E-01
29409,8.60E-01
29410,9.83E-01
29411,1.58E-01
29412,8.15E-02
29413,9.93E-01
29414,9.88E-01
29415,9.98E-01
29416,6.43E-03
29417,9.97E-01
29418,3.82E-01
29419,9.73E-01
29420,9.98E-01
29421,9.99E-01
29422,2.03E-01
29423,9.84E-01
29424,9.95E-01
29425,9.92E-01
29426,9.86E-01
29427,8.93E-01
29428,7.72E-01
29429,1.21E-01
29430,9.94E-01
29431,9.94E-01
29432,8.50E-01
29433,7.22E-01
29434,9.96E-01
29435,9.97E-01
29436,9.94E-01
29437,1.63E-01
29438,1.90E-01
29439,9.81E-01
29440,5.07E-01
29441,1.20E-01
29442,9.82E-01
29443,9.98E-01
29444,9.99E-01
29445,1.75E-03
29446,1.65E-01
29447,9.92E-01
29448,9.91E-01
29449,9.88E-01
29450,1.62E-01
29451,1.67E-03
29452,9.98E-01
29453,2.33E-02
29454,5.02E-01
29455,5.49E-03
29456,9.71E-01
29457,3.03E-02
29458,9.99E-01
29459,9.84E-01
29460,9.94E-01
29461,9.90E-01
29462,6.81E-01
29463,7.68E-01
29464,9.84E-01
29465,9.60E-01
29466,9.99E-01
29467,7.30E-01
29468,9.01E-01
29469,9.95E-01
29470,9.94E-01
29471,8.56E-01
29472,9.99E-01
29473,9.90E-01
29474,9.45E-01
29475,7.75E-01
29476,7.44E-01
29477,9.97E-01
29478,8.12E-01
29479,9.77E-01
29480,5.90E-01
29481,7.75E-01
29482,9.90E-01
29483,4.96E-02
29484,9.21E-01
29485,9.70E-01
29486,1.41E-02
29487,9.91E-01
29488,9.99E-01
29489,2.79E-01
29490,7.47E-01
29491,6.09E-01
29492,9.97E-01
29493,9.89E-01
29494,9.89E-01
29495,9.82E-01
29496,9.66E-01
29497,2.94E-01
29498,9.45E-01
29499,9.86E-01
29500,8.24E-01
29501,5.62E-01
29502,5.06E-03
29503,4.96E-03
29504,4.43E-03
29505,9.96E-01
29506,9.93E-01
29507,9.97E-01
29508,3.45E-03
29509,6.17E-03
29510,9.83E-01
